PARTNAME,SN,DATETIME,OKNG,BININFO,GLOSS1,GLOSS2,GLOSS3,L1,A1,B1,CMC1
Bucket,MJS0000049883223,,,L3-a3,,,,35.1607,1.3574,,
Bucket,MJS0000049883247,,,L3-a3,,,,35.352,1.325,,
Bucket,MJS0000049883248,,,L3-a3,,,,35.1294,1.3247,,
Bucket,MJS0000049883262,,,L3-a3,,,,35.1179,1.3735,,
Bucket,MJS0000049883312,,,L3-a3,,,,35.2371,1.3171,,
Bucket,MJS0000049883324,,,L3-a3,,,,35.13,1.3258,,
Bucket,MJS0000049883327,,,L3-a3,,,,35.1995,1.307,,
Bucket,MJS0000049883371,,,L3-a3,,,,35.3773,1.3062,,
Bucket,MJS0000049884558,,,L3-a3,,,,35.4975,1.3672,,
Bucket,MJS0000049884683,,,L3-a3,,,,35.8083,1.3383,,
Bucket,MJS0000049884712,,,L3-a3,,,,35.331,1.3073,,
Bucket,MJS0000049884850,,,L3-a3,,,,35.3204,1.3138,,
Bucket,MJS0000049884979,,,L3-a3,,,,35.1376,1.34,,
Bucket,MJS0000049885017,,,L3-a3,,,,35.6148,1.3002,,
Bucket,MJS0000049885094,,,L3-a3,,,,35.1401,1.3051,,
Bucket,MJS0000049885164,,,L3-a3,,,,35.3573,1.3116,,
Bucket,MJS0000049885257,,,L3-a3,,,,35.0831,1.3672,,
Bucket,MJS0000049885462,,,L3-a3,,,,35.856,1.303,,
Bucket,MJS0000049885494,,,L3-a3,,,,35.5645,1.3192,,
Bucket,MJS0000049885511,,,L3-a3,,,,35.3968,1.4275,,
Bucket,MJS0000049885519,,,L3-a3,,,,35.1911,1.341,,
Bucket,MJS0000049885549,,,L3-a3,,,,35.7028,1.3094,,
Bucket,MJS0000049885599,,,L3-a3,,,,35.2327,1.3694,,
Bucket,MJS0000049885722,,,L3-a3,,,,35.3815,1.3462,,
Bucket,MJS0000049885776,,,L3-a3,,,,35.1426,1.3574,,
Bucket,MJS0000049885888,,,L3-a3,,,,35.2692,1.3019,,
Bucket,MJS0000049885890,,,L3-a3,,,,35.5388,1.304,,
Bucket,MJS0000049885898,,,L3-a3,,,,35.3122,1.377,,
Bucket,MJS0000049886042,,,L3-a3,,,,35.5801,1.3225,,
Bucket,MJS0000049886079,,,L3-a3,,,,35.6327,1.384,,
Bucket,MJS0000049886111,,,L3-a3,,,,35.092,1.303,,
Bucket,MJS0000049886168,,,L3-a3,,,,35.3122,1.3443,,
Bucket,MJS0000049886270,,,L3-a3,,,,35.4086,1.3476,,
Bucket,MJS0000049886415,,,L3-a3,,,,35.1682,1.3214,,
Bucket,MJS0000049886444,,,L3-a3,,,,35.5927,1.3105,,
Bucket,MJS0000049886491,,,L3-a3,,,,35.509,1.303,,
Bucket,MJS0000049886515,,,L3-a3,,,,35.3204,1.401,,
Bucket,MJS0000049886591,,,L3-a3,,,,35.9354,1.3597,,
Bucket,MJS0000049886629,,,L3-a3,,,,35.6639,1.3816,,
Bucket,MJS0000049886661,,,L3-a3,,,,35.2834,1.3367,,
Bucket,MJS0000049886698,,,L3-a3,,,,35.6953,1.3574,,
Bucket,MJS0000049886791,,,L3-a3,,,,35.7517,1.4457,,
Bucket,MJS0000049886839,,,L3-a3,,,,35.6972,1.4075,,
Bucket,MJS0000049886863,,,L3-a3,,,,35.6603,1.3541,,
Bucket,MJS0000049886887,,,L3-a3,,,,35.187,1.314,,
Bucket,MJS0000049886951,,,L3-a3,,,,35.075,1.3062,,
Bucket,MJS0000049886952,,,L3-a3,,,,35.5332,1.4152,,
Bucket,MJS0000049886963,,,L3-a3,,,,35.283,1.325,,
Bucket,MJS0000049886973,,,L3-a3,,,,35.6164,1.3498,,
Bucket,MJS0000049887015,,,L3-a3,,,,35.2158,1.3007,,
Bucket,MJS0000049887039,,,L3-a3,,,,35.838,1.303,,
Bucket,MJS0000049887102,,,L3-a3,,,,35.2579,1.3881,,
Bucket,MJS0000049887203,,,L3-a3,,,,35.066,1.3178,,
Bucket,MJS0000049887225,,,L3-a3,,,,35.3028,1.401,,
Bucket,MJS0000049887438,,,L3-a3,,,,35.1881,1.3316,,
Bucket,MJS0000049887465,,,L3-a3,,,,35.7222,1.3607,,
Bucket,MJS0000049887523,,,L3-a3,,,,35.9163,1.3661,,
Bucket,MJS0000049887625,,,L3-a3,,,,35.5733,1.3923,,
Bucket,MJS0000049887649,,,L3-a3,,,,35.3301,1.3462,,
Bucket,MJS0000049887663,,,L3-a3,,,,35.778,1.371,,
Bucket,MJS0000049887717,,,L3-a3,,,,35.0987,1.304,,
Bucket,MJS0000049887730,,,L3-a3,,,,35.0631,1.3258,,
Bucket,MJS0000049887742,,,L3-a3,,,,35.5812,1.3192,,
Bucket,MJS0000049887753,,,L3-a3,,,,35.1632,1.3378,,
Bucket,MJS0000049887779,,,L3-a3,,,,35.5778,1.3005,,
Bucket,MJS0000049887789,,,L3-a3,,,,35.1964,1.3182,,
Bucket,MJS0000049887812,,,L3-a3,,,,35.8047,1.3108,,
Bucket,MJS0000049887855,,,L3-a3,,,,35.2534,1.4413,,
Bucket,MJS0000049887864,,,L3-a3,,,,35.0641,1.307,,
Bucket,MJS0000049887873,,,L3-a3,,,,35.0556,1.365,,
Bucket,MJS0000049887893,,,L3-a3,,,,35.244,1.3716,,
Bucket,MJS0000049887934,,,L3-a3,,,,35.1244,1.3487,,
Bucket,MJS0000049887945,,,L3-a3,,,,35.9625,1.341,,
Bucket,MJS0000049887964,,,L3-a3,,,,35.7986,1.3192,,
Bucket,MJS0000049888031,,,L3-a3,,,,35.917,1.359,,
Bucket,MJS0000049888061,,,L3-a3,,,,35.0762,1.3934,,
Bucket,MJS0000049888083,,,L3-a3,,,,35.4597,1.3286,,
Bucket,MJS0000049888112,,,L3-a3,,,,35.2884,1.3454,,
Bucket,MJS0000049888121,,,L3-a3,,,,35.5307,1.4435,,
Bucket,MJS0000049888122,,,L3-a3,,,,35.2164,1.3638,,
Bucket,MJS0000049888169,,,L3-a3,,,,35.4399,1.3519,,
Bucket,MJS0000049888176,,,L3-a3,,,,35.1244,1.3313,,
Bucket,MJS0000049888194,,,L3-a3,,,,36.021,1.348,,
Bucket,MJS0000049888207,,,L3-a3,,,,35.7865,1.3316,,
Bucket,MJS0000049888214,,,L3-a3,,,,35.9536,1.3032,,
Bucket,MJS0000049888221,,,L3-a3,,,,35.0969,1.3552,,
Bucket,MJS0000049888260,,,L3-a3,,,,35.1372,1.3084,,
Bucket,MJS0000049888315,,,L3-a3,,,,35.512,1.3,,
Bucket,MJS0000049888318,,,L3-a3,,,,35.1753,1.314,,
Bucket,MJS0000049888329,,,L3-a3,,,,35.7235,1.353,,
Bucket,MJS0000049888336,,,L3-a3,,,,35.485,1.3552,,
Bucket,MJS0000049888389,,,L3-a3,,,,35.1369,1.3607,,
Bucket,MJS0000049888396,,,L3-a3,,,,35.141,1.35,,
Bucket,MJS0000049888771,,,L3-a3,,,,35.4593,1.3367,,
Bucket,MJS0000049888878,,,L3-a3,,,,35.11,1.4424,,
Bucket,MJS0000049888900,,,L3-a3,,,,35.6639,1.337,,
Bucket,MJS0000049888996,,,L3-a3,,,,35.34,1.3286,,
Bucket,MJS0000049889201,,,L3-a3,,,,35.351,1.3378,,
Bucket,MJS0000049889218,,,L3-a3,,,,35.3554,1.4108,,
Bucket,MJS0000049889235,,,L3-a3,,,,35.283,1.325,,
Bucket,MJS0000049889320,,,L3-a3,,,,35.0806,1.4261,,
Bucket,MJS0000049889340,,,L3-a3,,,,35.1401,1.4402,,
Bucket,MJS0000049889397,,,L3-a3,,,,35.3009,1.3343,,
Bucket,MJS0000049889474,,,L3-a3,,,,35.5768,1.3194,,
Bucket,MJS0000049889487,,,L3-a3,,,,35.1407,1.3289,,
Bucket,MJS0000049889507,,,L3-a3,,,,35.053,1.3846,,
Bucket,MJS0000049889520,,,L3-a3,,,,35.1229,1.3708,,
Bucket,MJS0000049889583,,,L3-a3,,,,36.0446,1.3236,,
Bucket,MJS0000049889610,,,L3-a3,,,,35.7329,1.328,,
Bucket,MJS0000049889675,,,L3-a3,,,,35.0699,1.3002,,
Bucket,MJS0000049889784,,,L3-a3,,,,35.7116,1.4086,,
Bucket,MJS0000049889811,,,L3-a3,,,,35.1031,1.3945,,
Bucket,MJS0000049889829,,,L3-a3,,,,35.3091,1.353,,
Bucket,MJS0000049889845,,,L3-a3,,,,35.3567,1.3312,,
Bucket,MJS0000049889879,,,L3-a3,,,,35.1526,1.3716,,
Bucket,MJS0000049889898,,,L3-a3,,,,35.3773,1.3945,,
Bucket,MJS0000049889909,,,L3-a3,,,,35.0624,1.3443,,
Bucket,MJS0000049889932,,,L3-a3,,,,35.4295,1.3843,,
Bucket,MJS0000049889939,,,L3-a3,,,,35.1914,1.3857,,
Bucket,MJS0000049889960,,,L3-a3,,,,35.6421,1.3127,,
Bucket,MJS0000049889971,,,L3-a3,,,,35.1401,1.3105,,
Bucket,MJS0000049889988,,,L3-a3,,,,35.1105,1.3651,,
Bucket,MJS0000049889999,,,L3-a3,,,,35.3698,1.3454,,
Bucket,MJS0000049890019,,,L3-a3,,,,35.331,1.3432,,
Bucket,MJS0000049890033,,,L3-a3,,,,35.1288,1.3397,,
Bucket,MJS0000049890077,,,L3-a3,,,,35.3128,1.3519,,
Bucket,MJS0000049890088,,,L3-a3,,,,35.4656,1.3083,,
Bucket,MJS0000049890113,,,L3-a3,,,,35.0848,1.3259,,
Bucket,MJS0000049890159,,,L3-a3,,,,35.1482,1.3094,,
Bucket,MJS0000049890232,,,L3-a3,,,,35.9514,1.3803,,
Bucket,MJS0000049890458,,,L3-a3,,,,35.1551,1.3246,,
Bucket,MJS0000049890512,,,L3-a3,,,,35.2945,1.3043,,
Bucket,MJS0000049890519,,,L3-a3,,,,35.3466,1.3345,,
Bucket,MJS0000049890640,,,L3-a3,,,,35.3637,1.3854,,
Bucket,MJS0000049890726,,,L3-a3,,,,35.4265,1.3654,,
Bucket,MJS0000049890790,,,L3-a3,,,,35.2947,1.3727,,
Bucket,MJS0000049890855,,,L3-a3,,,,35.0556,1.3389,,
Bucket,MJS0000049890890,,,L3-a3,,,,35.37,1.337,,
Bucket,MJS0000049890924,,,L3-a3,,,,35.957,1.353,,
Bucket,MJS0000049890948,,,L3-a3,,,,35.4975,1.3552,,
Bucket,MJS0000049890961,,,L3-a3,,,,36.0056,1.3043,,
Bucket,MJS0000049891051,,,L3-a3,,,,35.3147,1.391,,
Bucket,MJS0000049891094,,,L3-a3,,,,35.9972,1.3113,,
Bucket,MJS0000049891115,,,L3-a3,,,,35.4193,1.3073,,
Bucket,MJS0000049891124,,,L3-a3,,,,35.192,1.3094,,
Bucket,MJS0000049891131,,,L3-a3,,,,35.4987,1.3519,,
Bucket,MJS0000049891178,,,L3-a3,,,,35.2878,1.3105,,
Bucket,MJS0000049891197,,,L3-a3,,,,35.6046,1.34,,
Bucket,MJS0000049891267,,,L3-a3,,,,35.6861,1.3057,,
Bucket,MJS0000049891415,,,L3-a3,,,,35.1901,1.34,,
Bucket,MJS0000049891433,,,L3-a3,,,,35.89,1.4424,,
Bucket,MJS0000049891434,,,L3-a3,,,,35.6484,1.3596,,
Bucket,MJS0000049891487,,,L3-a3,,,,35.3078,1.3302,,
Bucket,MJS0000049891522,,,L3-a3,,,,35.2514,1.3289,,
Bucket,MJS0000049891544,,,L3-a3,,,,35.3642,1.4075,,
Bucket,MJS0000049891575,,,L3-a3,,,,35.306,1.3509,,
Bucket,MJS0000049891697,,,L3-a3,,,,36.0434,1.3247,,
Bucket,MJS0000049891837,,,L3-a3,,,,35.248,1.439,,
Bucket,MJS0000049891843,,,L3-a3,,,,35.5155,1.3194,,
Bucket,MJS0000049891880,,,L3-a3,,,,35.4255,1.3628,,
Bucket,MJS0000049891881,,,L3-a3,,,,35.5163,1.3672,,
Bucket,MJS0000049891905,,,L3-a3,,,,35.3039,1.4005,,
Bucket,MJS0000049891924,,,L3-a3,,,,35.1501,1.316,,
Bucket,MJS0000049891943,,,L3-a3,,,,35.115,1.3492,,
Bucket,MJS0000049892041,,,L3-a3,,,,35.2239,1.3029,,
Bucket,MJS0000049892088,,,L3-a3,,,,35.9863,1.3681,,
Bucket,MJS0000049892111,,,L3-a3,,,,35.1651,1.3705,,
Bucket,MJS0000049892116,,,L3-a3,,,,35.962,1.3345,,
Bucket,MJS0000049892123,,,L3-a3,,,,35.4047,1.4329,,
Bucket,MJS0000049892132,,,L3-a3,,,,35.309,1.325,,
Bucket,MJS0000049892134,,,L3-a3,,,,35.1996,1.3313,,
Bucket,MJS0000049892142,,,L3-a3,,,,35.7185,1.3563,,
Bucket,MJS0000049892179,,,L3-a3,,,,35.1575,1.3465,,
Bucket,MJS0000049892183,,,L3-a3,,,,35.3964,1.3394,,
Bucket,MJS0000049892198,,,L3-a3,,,,35.9564,1.3432,,
Bucket,MJS0000049892256,,,L3-a3,,,,35.0937,1.3945,,
Bucket,MJS0000049892275,,,L3-a3,,,,35.3153,1.3879,,
Bucket,MJS0000049892280,,,L3-a3,,,,35.5586,1.3313,,
Bucket,MJS0000049892306,,,L3-a3,,,,35.336,1.3192,,
Bucket,MJS0000049892312,,,L3-a3,,,,35.937,1.3051,,
Bucket,MJS0000049892317,,,L3-a3,,,,35.9927,1.3236,,
Bucket,MJS0000049892327,,,L3-a3,,,,35.818,1.3378,,
Bucket,MJS0000049892335,,,L3-a3,,,,35.309,1.359,,
Bucket,MJS0000049892355,,,L3-a3,,,,35.2421,1.4304,,
Bucket,MJS0000049892363,,,L3-a3,,,,35.388,1.3149,,
Bucket,MJS0000049892365,,,L3-a3,,,,35.1075,1.3214,,
Bucket,MJS0000049892486,,,L3-a3,,,,35.7642,1.425,,
Bucket,MJS0000049892689,,,L3-a3,,,,35.172,1.3203,,
Bucket,MJS0000049892780,,,L3-a3,,,,35.2233,1.3051,,
Bucket,MJS0000049892860,,,L3-a3,,,,35.5063,1.3182,,
Bucket,MJS0000049892939,,,L3-a3,,,,35.7185,1.3661,,
Bucket,MJS0000049892942,,,L3-a3,,,,35.351,1.3029,,
Bucket,MJS0000049893005,,,L3-a3,,,,35.1338,1.3541,,
Bucket,MJS0000049893118,,,L3-a3,,,,35.283,1.371,,
Bucket,MJS0000049893119,,,L3-a3,,,,35.1144,1.3116,,
Bucket,MJS0000049893230,,,L3-a3,,,,35.3504,1.365,,
Bucket,MJS0000049893288,,,L3-a3,,,,35.2296,1.365,,
Bucket,MJS0000049893306,,,L3-a3,,,,35.0616,1.3519,,
Bucket,MJS0000049893344,,,L3-a3,,,,35.7855,1.4228,,
Bucket,MJS0000049893359,,,L3-a3,,,,35.465,1.405,,
Bucket,MJS0000049893428,,,L3-a3,,,,35.83,1.3005,,
Bucket,MJS0000049893464,,,L3-a3,,,,35.509,1.359,,
Bucket,MJS0000049893487,,,L3-a3,,,,35.578,1.382,,
Bucket,MJS0000049893569,,,L3-a3,,,,35.3679,1.3323,,
Bucket,MJS0000049893669,,,L3-a3,,,,35.3189,1.3577,,
Bucket,MJS0000049893738,,,L3-a3,,,,35.535,1.359,,
Bucket,MJS0000049893781,,,L3-a3,,,,35.8406,1.3814,,
Bucket,MJS0000049893882,,,L3-a3,,,,35.7285,1.4381,,
Bucket,MJS0000049893889,,,L3-a3,,,,35.1125,1.3672,,
Bucket,MJS0000049893903,,,L3-a3,,,,35.509,1.393,,
Bucket,MJS0000049893914,,,L3-a3,,,,35.5956,1.4383,,
Bucket,MJS0000049893959,,,L3-a3,,,,35.639,1.337,,
Bucket,MJS0000049893979,,,L3-a3,,,,35.2826,1.3084,,
Bucket,MJS0000049894029,,,L3-a3,,,,35.5445,1.4228,,
Bucket,MJS0000049894136,,,L3-a3,,,,35.708,1.382,,
Bucket,MJS0000049894141,,,L3-a3,,,,35.283,1.303,,
Bucket,MJS0000049894145,,,L3-a3,,,,36.021,1.348,,
Bucket,MJS0000049894165,,,L3-a3,,,,35.7445,1.3732,,
Bucket,MJS0000049894176,,,L3-a3,,,,35.7,1.427,,
Bucket,MJS0000049894274,,,L3-a3,,,,35.266,1.359,,
Bucket,MJS0000049894305,,,L3-a3,,,,35.2928,1.389,,
Bucket,MJS0000049894316,,,L3-a3,,,,35.0668,1.3269,,
Bucket,MJS0000049894378,,,L3-a3,,,,35.1275,1.3214,,
Bucket,MJS0000049894388,,,L3-a3,,,,35.0833,1.391,,
Bucket,MJS0000049894415,,,L3-a3,,,,35.0881,1.3923,,
Bucket,MJS0000049894475,,,L3-a3,,,,35.0668,1.3574,,
Bucket,MJS0000049894481,,,L3-a3,,,,35.9344,1.3219,,
Bucket,MJS0000049894508,,,L3-a3,,,,35.4074,1.449,,
Bucket,MJS0000049894535,,,L3-a3,,,,35.595,1.348,,
Bucket,MJS0000049894577,,,L3-a3,,,,35.7677,1.3248,,
Bucket,MJS0000049894587,,,L3-a3,,,,35.2584,1.3552,,
Bucket,MJS0000049894643,,,L3-a3,,,,35.0912,1.3966,,
Bucket,MJS0000049894706,,,L3-a3,,,,35.1733,1.3532,,
Bucket,MJS0000049894766,,,L3-a3,,,,35.1891,1.3937,,
Bucket,MJS0000049894773,,,L3-a3,,,,35.9038,1.3563,,
Bucket,MJS0000049894786,,,L3-a3,,,,35.1466,1.3073,,
Bucket,MJS0000049894794,,,L3-a3,,,,35.0749,1.4043,,
Bucket,MJS0000049894799,,,L3-a3,,,,35.4389,1.3394,,
Bucket,MJS0000049894801,,,L3-a3,,,,35.101,1.314,,
Bucket,MJS0000049894807,,,L3-a3,,,,35.3809,1.3032,,
Bucket,MJS0000049894815,,,L3-a3,,,,35.9037,1.3597,,
Bucket,MJS0000049894839,,,L3-a3,,,,35.292,1.3127,,
Bucket,MJS0000049894885,,,L3-a3,,,,35.8268,1.4315,,
Bucket,MJS0000049894891,,,L3-a3,,,,35.2208,1.4064,,
Bucket,MJS0000049894898,,,L3-a3,,,,35.2336,1.3086,,
Bucket,MJS0000049894948,,,L3-a3,,,,35.1044,1.3563,,
Bucket,MJS0000049894962,,,L3-a3,,,,35.8019,1.3057,,
Bucket,MJS0000049894979,,,L3-a3,,,,35.0562,1.3083,,
Bucket,MJS0000049894992,,,L3-a3,,,,35.6935,1.3208,,
Bucket,MJS0000049895000,,,L3-a3,,,,35.4524,1.3977,,
Bucket,MJS0000049895036,,,L3-a3,,,,35.557,1.3721,,
Bucket,MJS0000049895050,,,L3-a3,,,,35.5402,1.3005,,
Bucket,MJS0000049895065,,,L3-a3,,,,35.6594,1.3084,,
Bucket,MJS0000049895070,,,L3-a3,,,,35.8043,1.364,,
Bucket,MJS0000049895088,,,L3-a3,,,,35.5412,1.3559,,
Bucket,MJS0000049895233,,,L3-a3,,,,35.8618,1.389,,
Bucket,MJS0000049895306,,,L3-a3,,,,35.1768,1.3246,,
Bucket,MJS0000049895908,,,L3-a3,,,,35.6772,1.3073,,
Bucket,MJS0000049895920,,,L3-a3,,,,35.7584,1.3516,,
Bucket,MJS0000049895955,,,L3-a3,,,,35.7097,1.3094,,
Bucket,MJS0000049896213,,,L3-a3,,,,35.6477,1.3825,,
Bucket,MJS0000049896382,,,L3-a3,,,,35.3444,1.3708,,
Bucket,MJS0000049896385,,,L3-a3,,,,35.4203,1.3631,,
Bucket,MJS0000049896417,,,L3-a3,,,,35.4299,1.377,,
Bucket,MJS0000049896429,,,L3-a3,,,,35.0606,1.3945,,
Bucket,MJS0000049896450,,,L3-a3,,,,35.116,1.3275,,
Bucket,MJS0000049896461,,,L3-a3,,,,35.4524,1.3312,,
Bucket,MJS0000049896464,,,L3-a3,,,,35.2909,1.3083,,
Bucket,MJS0000049896470,,,L3-a3,,,,35.7331,1.3221,,
Bucket,MJS0000049896548,,,L3-a3,,,,35.56,1.3546,,
Bucket,MJS0000049896626,,,L3-a3,,,,35.6089,1.3868,,
Bucket,MJS0000049896768,,,L3-a3,,,,35.2363,1.362,,
Bucket,MJS0000049896793,,,L3-a3,,,,35.1763,1.3789,,
Bucket,MJS0000049896803,,,L3-a3,,,,35.7391,1.3694,,
Bucket,MJS0000049896835,,,L3-a3,,,,35.7252,1.3532,,
Bucket,MJS0000049896863,,,L3-a3,,,,35.3074,1.357,,
Bucket,MJS0000049896890,,,L3-a3,,,,35.6584,1.3073,,
Bucket,MJS0000049896915,,,L3-a3,,,,35.2258,1.3912,,
Bucket,MJS0000049897099,,,L3-a3,,,,35.3207,1.3546,,
Bucket,MJS0000049897147,,,L3-a3,,,,35.4587,1.3345,,
Bucket,MJS0000049897223,,,L3-a3,,,,35.274,1.405,,
Bucket,MJS0000049897227,,,L3-a3,,,,35.4291,1.3424,,
Bucket,MJS0000049897229,,,L3-a3,,,,35.4136,1.3923,,
Bucket,MJS0000049897245,,,L3-a3,,,,35.8906,1.3073,,
Bucket,MJS0000049897262,,,L3-a3,,,,35.8226,1.307,,
Bucket,MJS0000049897294,,,L3-a3,,,,35.393,1.3509,,
Bucket,MJS0000049897312,,,L3-a3,,,,35.4779,1.3043,,
Bucket,MJS0000049897356,,,L3-a3,,,,35.3634,1.3315,,
Bucket,MJS0000049897364,,,L3-a3,,,,35.1355,1.4416,,
Bucket,MJS0000049897373,,,L3-a3,,,,35.287,1.3,,
Bucket,MJS0000049897393,,,L3-a3,,,,35.3766,1.3246,,
Bucket,MJS0000049897415,,,L3-a3,,,,35.7608,1.4045,,
Bucket,MJS0000049897472,,,L3-a3,,,,35.7686,1.3977,,
Bucket,MJS0000049897567,,,L3-a3,,,,35.3308,1.3054,,
Bucket,MJS0000049897570,,,L3-a3,,,,35.3202,1.4296,,
Bucket,MJS0000049897574,,,L3-a3,,,,35.1931,1.3005,,
Bucket,MJS0000049897623,,,L3-a3,,,,35.229,1.3955,,
Bucket,MJS0000049897671,,,L3-a3,,,,35.7089,1.3544,,
Bucket,MJS0000049897703,,,L3-a3,,,,35.7652,1.3566,,
Bucket,MJS0000049897753,,,L3-a3,,,,35.6989,1.3697,,
Bucket,MJS0000049897801,,,L3-a3,,,,35.3459,1.3705,,
Bucket,MJS0000049897913,,,L3-a3,,,,35.2839,1.3915,,
Bucket,MJS0000049897921,,,L3-a3,,,,35.5681,1.3293,,
Bucket,MJS0000049897930,,,L3-a3,,,,35.168,1.4253,,
Bucket,MJS0000049898001,,,L3-a3,,,,35.3484,1.3275,,
Bucket,MJS0000049898046,,,L3-a3,,,,35.8191,1.3893,,
Bucket,MJS0000049898053,,,L3-a3,,,,35.6632,1.3119,,
Bucket,MJS0000049898060,,,L3-a3,,,,35.071,1.3304,,
Bucket,MJS0000049898093,,,L3-a3,,,,35.073,1.3165,,
Bucket,MJS0000049898114,,,L3-a3,,,,35.2294,1.3032,,
Bucket,MJS0000049898165,,,L3-a3,,,,35.4723,1.3718,,
Bucket,MJS0000049898219,,,L3-a3,,,,35.0611,1.4083,,
Bucket,MJS0000049898230,,,L3-a3,,,,35.0641,1.3566,,
Bucket,MJS0000049898243,,,L3-a3,,,,35.8679,1.3435,,
Bucket,MJS0000049898297,,,L3-a3,,,,35.272,1.3381,,
Bucket,MJS0000049898299,,,L3-a3,,,,35.6041,1.3016,,
Bucket,MJS0000049898374,,,L3-a3,,,,35.7202,1.3631,,
Bucket,MJS0000049898377,,,L3-a3,,,,35.0754,1.3282,,
Bucket,MJS0000049898382,,,L3-a3,,,,35.158,1.334,,
Bucket,MJS0000049898500,,,L3-a3,,,,35.322,1.3032,,
Bucket,MJS0000049898536,,,L3-a3,,,,35.3346,1.3326,,
Bucket,MJS0000049898568,,,L3-a3,,,,35.1261,1.3293,,
Bucket,MJS0000049898575,,,L3-a3,,,,35.9552,1.3111,,
Bucket,MJS0000049898583,,,L5-a3,,,,32.8657,1.324,,
Bucket,MJS0000049898600,,,L5-a3,,,,32.8852,1.3056,,
Bucket,MJS0000049898666,,,L5-a3,,,,32.8145,1.3011,,
Bucket,MJS0000049898706,,,L5-a3,,,,32.5824,1.3414,,
Bucket,MJS0000049898754,,,L5-a3,,,,32.728,1.432,,
Bucket,MJS0000049898810,,,L5-a3,,,,32.3073,1.3851,,
Bucket,MJS0000049898967,,,L5-a3,,,,33.0198,1.4178,,
Bucket,MJS0000049899008,,,L5-a3,,,,32.2915,1.4497,,
Bucket,MJS0000049899011,,,L5-a3,,,,32.691,1.334,,
Bucket,MJS0000049899031,,,L5-a3,,,,32.856,1.324,,
Bucket,MJS0000049899142,,,L5-a3,,,,32.6948,1.4331,,
Bucket,MJS0000049899396,,,L5-a3,,,,32.2799,1.3097,,
Bucket,MJS0000049899397,,,L5-a3,,,,32.7532,1.32,,
Bucket,MJS0000049899422,,,L5-a3,,,,32.6799,1.4354,,
Bucket,MJS0000049899429,,,L5-a3,,,,32.0967,1.3451,,
Bucket,MJS0000049899500,,,L5-a3,,,,32.3092,1.3439,,
Bucket,MJS0000049899599,,,L5-a3,,,,32.6585,1.3197,,
Bucket,MJS0000049899633,,,L5-a3,,,,32.8606,1.3669,,
Bucket,MJS0000049899649,,,L5-a3,,,,32.7649,1.3873,,
Bucket,MJS0000049899740,,,L5-a3,,,,33.0259,1.4439,,
Bucket,MJS0000049899770,,,L5-a3,,,,32.1474,1.4083,,
Bucket,MJS0000049899805,,,L5-a3,,,,32.718,1.3853,,
Bucket,MJS0000049899827,,,L5-a3,,,,32.3906,1.3034,,
Bucket,MJS0000049899838,,,L5-a3,,,,32.578,1.324,,
Bucket,MJS0000049899859,,,L5-a3,,,,32.8744,1.3131,,
Bucket,MJS0000049900214,,,L5-a3,,,,32.943,1.357,,
Bucket,MJS0000049900262,,,L5-a3,,,,32.7081,1.3453,,
Bucket,MJS0000049900265,,,L5-a3,,,,32.206,1.379,,
Bucket,MJS0000049900306,,,L5-a3,,,,32.8966,1.4362,,
Bucket,MJS0000049900312,,,L5-a3,,,,32.3604,1.4328,,
Bucket,MJS0000049900313,,,L5-a3,,,,33.0218,1.4364,,
Bucket,MJS0000049900328,,,L5-a3,,,,32.9057,1.4095,,
Bucket,MJS0000049900349,,,L5-a3,,,,33.0208,1.3408,,
Bucket,MJS0000049900374,,,L5-a3,,,,32.769,1.301,,
Bucket,MJS0000049900380,,,L5-a3,,,,32.3653,1.4258,,
Bucket,MJS0000049900396,,,L5-a3,,,,32.4795,1.3342,,
Bucket,MJS0000049900425,,,L5-a3,,,,32.6306,1.374,,
Bucket,MJS0000049900479,,,L5-a3,,,,32.6024,1.3089,,
Bucket,MJS0000049900512,,,L5-a3,,,,33.0236,1.3042,,
Bucket,MJS0000049900514,,,L5-a3,,,,33.0469,1.3768,,
Bucket,MJS0000049900517,,,L5-a3,,,,32.5934,1.3064,,
Bucket,MJS0000049900582,,,L5-a3,,,,32.44,1.335,,
Bucket,MJS0000049900588,,,L5-a3,,,,32.6845,1.3911,,
Bucket,MJS0000049900596,,,L5-a3,,,,32.5501,1.4379,,
Bucket,MJS0000049900614,,,L5-a3,,,,32.555,1.3469,,
Bucket,MJS0000049900621,,,L5-a3,,,,32.7338,1.3042,,
Bucket,MJS0000049900634,,,L5-a3,,,,32.8451,1.3447,,
Bucket,MJS0000049900655,,,L5-a3,,,,32.2297,1.3761,,
Bucket,MJS0000049900708,,,L5-a3,,,,32.9158,1.438,,
Bucket,MJS0000049900769,,,L5-a3,,,,32.7981,1.4016,,
Bucket,MJS0000049900800,,,L5-a3,,,,32.7983,1.4097,,
Bucket,MJS0000049900809,,,L5-a3,,,,32.986,1.392,,
Bucket,MJS0000049900822,,,L5-a3,,,,32.6054,1.3921,,
Bucket,MJS0000049900833,,,L5-a3,,,,32.9722,1.3245,,
Bucket,MJS0000049900842,,,L5-a3,,,,32.771,1.3573,,
Bucket,MJS0000049900875,,,L5-a3,,,,32.9117,1.4183,,
Bucket,MJS0000049900886,,,L5-a3,,,,32.392,1.343,,
Bucket,MJS0000049900923,,,L5-a3,,,,32.3461,1.4218,,
